season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2019-2020,2019-10-13,00:00,,Bristol,3,25 25 25 - -,MK City,0,0 0 0 - -,division_2,men,Steiner Academy Sportshall,110308,110308
2019-2020,2019-10-12,00:00,,Richmond Bucks,3,25 25 25 - -,University of Bristol,0,13 11 19 - -,division_2,men,Kingston Arena,110308,110308
2019-2020,2019-10-12,00:00,,Weymouth Volleyball Club,3,25 25 22 25 0,Urbond VC Portsmouth,1,17 23 25 19 0,division_2,men,Redlands Community Sports Hub,110308,110308
2019-2020,2019-09-29,00:00,,Urbond VC Portsmouth,3,25 25 28 25 0,Guildford International,1,14 18 30 12 0,division_2,men,Priory Community Sports Centre,110308,110308
2019-2020,2019-09-29,00:00,,Bristol,2,25 22 27 27 12,Richmond Bucks,3,23 25 25 29 15,division_2,men,Steiner Academy Sportshall,110308,110308
2019-2020,2019-09-28,00:00,,Weymouth Volleyball Club,3,25 25 25 - -,MK City,0,16 21 21 - -,division_2,men,Redlands Community Sports Hub,110308,110308
2019-2020,2019-09-21,00:00,,Weymouth Volleyball Club,3,27 25 25 - -,Richmond Bucks,0,25 14 21 - -,division_2,men,Redlands Community Sports Hub,110308,110308
2019-2020,2020-04-19,00:00,,Rhinos Volleyball Cambridge,2,23 25 23 25 15,Stowmarket,2,25 23 25 23 15,division_3,men,Chesterton Sports Centre,110308,110308
2019-2020,2020-04-19,00:00,,Cambridge,2,23 25 23 25 15,Stowmarket,2,25 23 25 23 15,division_3,men,Chesterton Sports Centre,110308,110308
2019-2020,2020-04-19,00:00,,Rhinos Volleyball Cambridge,2,23 25 23 25 15,Cambridge,2,25 23 25 23 15,division_3,men,Chesterton Sports Centre,110308,110308
2019-2020,2020-03-01,00:00,,Rhinos Volleyball Cambridge,0,26 20 20 - -,Coventry and Warwick Riga,3,28 25 25 - -,division_3,men,Chesterton Sports Centre,110308,110308
2019-2020,2020-02-23,00:00,,Coventry and Warwick Riga,3,25 25 25 - -,Rhinos Volleyball Cambridge,0,17 22 18 - -,division_3,men,Alan Higgs Centre,110308,110308
2019-2020,2020-02-16,00:00,,Cambridge,1,21 19 25 14 0,Coventry and Warwick Riga,3,25 25 17 25 0,division_3,men,National Volleyball Centre,110308,110308
2019-2020,2020-02-09,00:00,,Stowmarket,3,25 25 22 25 0,Rhinos Volleyball Cambridge,1,19 14 25 14 0,division_3,men,Suffolk One,110308,110308
2019-2020,2020-01-26,00:00,,Cambridge,1,27 22 25 22 0,Coventry and Warwick Riga,3,29 25 21 25 0,division_3,men,Stephen Perse Foundation,110308,110308
2019-2020,2020-01-26,00:00,,Stowmarket,1,25 14 19 22 0,Coventry and Warwick Riga,3,18 25 25 25 0,division_3,men,Stephen Perse Foundation,110308,110308
2019-2020,2020-01-26,00:00,,Cambridge,1,19 19 25 14 0,Stowmarket,3,25 25 23 25 0,division_3,men,Stephen Perse Foundation,110308,110308
2019-2020,2019-12-08,00:00,,Norwich Spikers,3,25 23 25 25 0,Coventry and Warwick Riga,1,18 25 21 13 0,division_3,men,Tendring Technology College,110308,110308
2019-2020,2019-11-24,00:00,,Norwich Spikers,1,18 25 20 19 0,Cambridge,3,25 23 25 25 0,division_3,men,National Volleyball Centre,110308,110308
2019-2020,2019-11-17,00:00,,Norwich Spikers,0,0 0 0 - -,Stowmarket,3,25 25 25 - -,division_3,men,Tendring Technology College,110308,110308
2019-2020,2019-11-03,00:00,,Coventry and Warwick Riga,3,25 25 25 - -,Stowmarket,0,20 20 18 - -,division_3,men,Alan Higgs Centre,110308,110308
2019-2020,2019-11-03,00:00,,Stowmarket,3,25 25 17 16 16,Norwich Spikers,2,17 20 25 25 14,division_3,men,Alan Higgs Centre,110308,110308
2019-2020,2019-11-03,00:00,,Coventry and Warwick Riga,3,25 32 25 - -,Norwich Spikers,0,15 30 6 - -,division_3,men,Alan Higgs Centre,110308,110308
2019-2020,2019-10-06,00:00,,Rhinos Volleyball Cambridge,0,14 13 9 - -,Norwich Spikers,3,25 25 25 - -,division_3,men,National Volleyball Centre,110308,110308
2019-2020,2019-09-22,00:00,,Norwich Spikers,3,25 25 25 - -,Rhinos Volleyball Cambridge,0,18 12 22 - -,division_3,men,UEA Norwich Sportspark,110308,110308
2019-2020,2019-09-22,00:00,,Cambridge,3,25 27 25 - -,Rhinos Volleyball Cambridge,0,17 25 14 - -,division_3,men,UEA Norwich Sportspark,110308,110308
2019-2020,2019-09-22,00:00,,Norwich Spikers,1,23 29 25 25 0,Cambridge,3,25 31 22 27 0,division_3,men,UEA Norwich Sportspark,110308,110308
2019-2020,2020-04-19,00:00,,Lincoln Cannons,2,23 25 23 25 15,Newcastle Staffs 2,2,25 23 25 23 15,division_3,men,Riseholme College (Showground Campus),110308,110308
2019-2020,2020-04-19,00:00,,Wombourne 1,2,23 25 23 25 15,Newcastle Staffs 2,2,25 23 25 23 15,division_3,men,Riseholme College (Showground Campus),110308,110308
2019-2020,2020-04-19,00:00,,Lincoln Cannons,2,23 25 23 25 15,Wombourne 1,2,25 23 25 23 15,division_3,men,Riseholme College (Showground Campus),110308,110308
2019-2020,2020-03-15,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Manchester Marvels Marauders,0,19 23 12 - -,division_3,men,Madeley High School,110308,110308
2019-2020,2020-03-15,00:00,,Wombourne 1,3,25 23 25 25 0,Loughborough Students,1,19 25 23 20 0,division_3,men,Dudley Evolve,110308,110308
2019-2020,2020-03-15,00:00,,Liverpool,3,25 25 25 - -,Manchester Marvels Marauders,0,14 21 15 - -,division_3,men,Madeley High School,110308,110308
2019-2020,2020-03-15,00:00,,Nottingham Rockets,0,23 19 17 - -,Loughborough Students,3,25 25 25 - -,division_3,men,Dudley Evolve,110308,110308
2019-2020,2020-03-15,00:00,,Newcastle Staffs 2,0,18 20 19 - -,Liverpool,3,25 25 25 - -,division_3,men,Madeley High School,110308,110308
2019-2020,2020-03-15,00:00,,Wombourne 1,3,25 19 25 25 0,Nottingham Rockets,1,21 25 23 13 0,division_3,men,Dudley Evolve,110308,110308
2019-2020,2020-03-01,00:00,,Lincoln Cannons,3,25 27 24 25 0,Nottingham Rockets,1,20 25 26 21 0,division_3,men,Riseholme College (Showground Campus),110308,110308
2019-2020,2020-03-01,00:00,,Liverpool,3,25 25 25 - -,Newcastle Staffs 2,0,0 0 0 - -,division_3,men,Holly Lodge Girl's College,110308,110308
2019-2020,2020-03-01,00:00,,Loughborough Students,3,25 25 25 - -,Manchester Marvels Marauders,0,23 23 17 - -,division_3,men,Loughborough University Netball Centre,110308,110308
2019-2020,2020-02-23,00:00,,Manchester Marvels Marauders,0,13 24 19 - -,Liverpool,3,25 26 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2020-02-23,00:00,,Wombourne 1,0,19 19 18 - -,Liverpool,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2020-02-23,00:00,,Nottingham Rockets,2,19 25 25 27 5,Newcastle Staffs 2,3,25 27 13 25 15,division_3,men,Harvey Hadden Sports Complex,110308,110308
2019-2020,2020-02-23,00:00,,Manchester Marvels Marauders,0,20 18 20 - -,Wombourne 1,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2020-02-09,00:00,,Loughborough Students,2,25 21 25 12 12,Lincoln Cannons,3,22 25 22 25 15,division_3,men,Loughborough University Netball Centre,110308,110308
2019-2020,2020-02-09,00:00,,Liverpool,1,16 25 13 23 0,Lincoln Cannons,3,25 16 25 25 0,division_3,men,Loughborough University Netball Centre,110308,110308
2019-2020,2020-02-09,00:00,,Loughborough Students,1,19 25 20 22 0,Liverpool,3,25 21 25 25 0,division_3,men,Loughborough University Netball Centre,110308,110308
2019-2020,2020-02-02,00:00,,Manchester Marvels Marauders,1,24 18 25 21 0,Nottingham Rockets,3,26 25 15 25 0,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2019-12-08,00:00,,Lincoln Cannons,3,25 25 25 - -,Manchester Marvels Marauders,0,10 15 23 - -,division_3,men,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-12-08,00:00,,Nottingham Rockets,0,14 16 15 - -,Liverpool,3,25 25 25 - -,division_3,men,Vision West Nottinghamshire College,110308,110308
2019-2020,2019-12-08,00:00,,Wombourne 1,3,25 25 25 - -,Manchester Marvels Marauders,0,17 23 20 - -,division_3,men,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-12-08,00:00,,Loughborough Students,2,25 25 22 22 7,Liverpool,3,18 19 25 25 15,division_3,men,Vision West Nottinghamshire College,110308,110308
2019-2020,2019-12-08,00:00,,Lincoln Cannons,1,25 19 19 22 0,Wombourne 1,3,19 25 25 25 0,division_3,men,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-12-08,00:00,,Nottingham Rockets,1,24 25 28 19 0,Loughborough Students,3,26 21 30 25 0,division_3,men,Vision West Nottinghamshire College,110308,110308
2019-2020,2019-11-17,00:00,,Liverpool,3,25 21 25 25 0,Lincoln Cannons,1,18 25 10 19 0,division_3,men,Holly Lodge Girl's College,110308,110308
2019-2020,2019-11-17,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Nottingham Rockets,0,11 22 11 - -,division_3,men,Madeley High School,110308,110308
2019-2020,2019-11-10,00:00,,Manchester Marvels Marauders,1,25 12 19 23 0,Lincoln Cannons,3,23 25 25 25 0,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2019-11-10,00:00,,Nottingham Rockets,0,11 16 16 - -,Lincoln Cannons,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2019-11-10,00:00,,Manchester Marvels Marauders,2,23 23 26 25 11,Nottingham Rockets,3,25 25 24 20 15,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2019-11-03,00:00,,Wombourne 1,3,25 21 25 26 0,Newcastle Staffs 2,1,21 25 19 24 0,division_3,men,Dudley Evolve,110308,110308
2019-2020,2019-11-03,00:00,,Loughborough Students,0,22 22 22 - -,Newcastle Staffs 2,3,25 25 25 - -,division_3,men,Dudley Evolve,110308,110308
2019-2020,2019-11-03,00:00,,Wombourne 1,3,25 25 20 25 0,Loughborough Students,1,20 22 25 21 0,division_3,men,Dudley Evolve,110308,110308
2019-2020,2019-10-27,00:00,,Manchester Marvels Marauders,1,17 20 25 20 0,Loughborough Students,3,25 25 18 25 0,division_3,men,Dean Trust Ardwick,110308,110308
2019-2020,2019-10-13,00:00,,Loughborough Students,1,25 19 16 20 0,Newcastle Staffs 2,3,15 25 25 25 0,division_3,men,Loughborough University Netball Centre,110308,110308
2019-2020,2019-10-13,00:00,,Liverpool,3,25 25 25 - -,Nottingham Rockets,0,17 9 15 - -,division_3,men,Holly Lodge Girl's College,110308,110308
2019-2020,2019-10-13,00:00,,Lincoln Cannons,3,25 21 19 25 15,Newcastle Staffs 2,2,16 25 25 19 10,division_3,men,Loughborough University Netball Centre,110308,110308
2019-2020,2019-10-13,00:00,,Wombourne 1,3,20 25 25 25 0,Nottingham Rockets,1,25 23 18 15 0,division_3,men,Holly Lodge Girl's College,110308,110308
2019-2020,2019-10-13,00:00,,Liverpool,3,25 25 25 - -,Wombourne 1,0,21 17 16 - -,division_3,men,Holly Lodge Girl's College,110308,110308
2019-2020,2019-10-13,00:00,,Loughborough Students,1,22 21 26 17 0,Lincoln Cannons,3,25 25 24 25 0,division_3,men,Loughborough University Netball Centre,110308,110308
2019-2020,2019-09-22,00:00,,Newcastle Staffs 2,3,25 27 22 25 0,Manchester Marvels Marauders,1,18 25 25 18 0,division_3,men,Madeley High School,110308,110308
2019-2020,2020-05-02,00:00,,South Hants,2,23 25 23 25 15,Dartford Crossers,2,25 23 25 23 15,division_3,men,Cams Hill School,110308,110308
2019-2020,2020-05-02,00:00,,Hounslow,2,23 25 23 25 15,Dartford Crossers,2,25 23 25 23 15,division_3,men,Cams Hill School,110308,110308
2019-2020,2020-05-02,00:00,,South Hants,2,23 25 23 25 15,Hounslow,2,25 23 25 23 15,division_3,men,Cams Hill School,110308,110308
2019-2020,2020-04-19,00:00,,Hounslow,2,23 25 23 24 15,Wiltshire Mavericks,2,25 23 25 23 15,division_3,men,Spelthorne Leisure Centre,110308,110308
2019-2020,2020-04-05,00:00,,Southampton,2,23 25 23 25 15,Wiltshire Mavericks,2,25 23 25 23 15,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-03-28,00:00,,South Hants,2,23 25 23 25 15,Southampton,2,25 23 25 23 15,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-03-22,00:00,,Southampton,2,23 25 23 25 15,UK Armed Forces,2,25 23 25 23 15,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-03-22,00:00,,Hounslow,2,23 25 23 25 15,UK Armed Forces,2,25 23 25 23 15,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-03-22,00:00,,Southampton,2,23 25 23 25 15,Hounslow,2,25 23 25 23 15,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-03-21,00:00,,UK Armed Forces,2,23 25 23 25 15,South Hants,2,25 23 25 23 15,division_3,men,RAF Halton,110308,110308
2019-2020,2020-03-15,00:00,,Southampton,2,23 25 23 25 15,Dartford Crossers,2,25 23 25 23 15,division_3,men,Kingston Arena,110308,110308
2019-2020,2020-03-15,00:00,,London Baks,2,23 25 23 25 15,South Hants,2,25 23 25 23 15,division_3,men,Preston Manor School,110308,110308
2019-2020,2020-03-15,00:00,,Wiltshire Mavericks,2,23 25 23 25 15,Hounslow,2,25 23 25 23 15,division_3,men,Lavington School,110308,110308
2019-2020,2020-03-15,00:00,,London Giants,2,23 25 23 25 15,Hounslow,2,25 23 25 23 15,division_3,men,Lavington School,110308,110308
2019-2020,2020-03-15,00:00,,Wiltshire Mavericks,2,23 25 23 25 15,London Giants,2,25 23 25 23 15,division_3,men,Lavington School,110308,110308
2019-2020,2020-03-08,00:00,,Dartford Crossers,0,23 23 18 - -,London Baks,3,25 25 25 - -,division_3,men,Beths Grammar School,110308,110308
2019-2020,2020-03-08,00:00,,London Giants,2,14 25 25 24 13,London Baks,3,25 19 20 26 15,division_3,men,Beths Grammar School,110308,110308
2019-2020,2020-03-08,00:00,,Dartford Crossers,0,15 17 18 - -,London Giants,3,25 25 25 - -,division_3,men,Beths Grammar School,110308,110308
2019-2020,2020-03-08,00:00,,Wiltshire Mavericks,3,25 25 25 - -,South Hants,0,18 20 16 - -,division_3,men,Lavington School,110308,110308
2019-2020,2020-03-01,00:00,,Dartford Crossers,2,17 25 25 22 6,Wiltshire Mavericks,3,25 10 23 25 15,division_3,men,Beths Grammar School,110308,110308
2019-2020,2020-03-01,00:00,,South Hants,1,21 17 25 14 0,London Baks,3,25 25 22 25 0,division_3,men,Cams Hill School,110308,110308
2019-2020,2020-02-23,00:00,,London Baks,3,25 28 25 - -,London Giants,0,18 26 20 - -,division_3,men,Preston Manor School,110308,110308
2019-2020,2020-02-23,00:00,,Hounslow,1,25 23 9 20 0,London Giants,3,17 25 25 25 0,division_3,men,Preston Manor School,110308,110308
2019-2020,2020-02-23,00:00,,South Hants,0,22 18 21 - -,Southampton,3,25 25 25 - -,division_3,men,Cams Hill School,110308,110308
2019-2020,2020-02-23,00:00,,London Baks,0,14 15 21 - -,Hounslow,3,25 25 25 - -,division_3,men,Preston Manor School,110308,110308
2019-2020,2020-02-22,00:00,,UK Armed Forces,3,25 24 25 25 0,London Baks,1,23 26 19 21 0,division_3,men,RAF Halton,110308,110308
2019-2020,2020-02-09,00:00,,London Baks,3,25 25 25 - -,Wiltshire Mavericks,0,22 17 15 - -,division_3,men,Kingston Arena,110308,110308
2019-2020,2020-02-09,00:00,,Dartford Crossers,0,17 14 16 - -,London Giants,3,25 25 25 - -,division_3,men,Dartford Technology College,110308,110308
2019-2020,2020-01-26,00:00,,Wiltshire Mavericks,3,25 25 27 25 0,South Hants,1,16 11 29 22 0,division_3,men,Lavington School,110308,110308
2019-2020,2020-01-26,00:00,,Southampton,0,15 15 20 - -,London Baks,3,25 25 25 - -,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-01-26,00:00,,UK Armed Forces,1,25 16 20 20 0,London Giants,3,20 25 25 25 0,division_3,men,Riverside Leisure Centre,110308,110308
2019-2020,2020-01-26,00:00,,Hounslow,3,25 17 25 20 15,London Baks,2,19 25 23 25 13,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-01-26,00:00,,Southampton,1,28 11 21 22 0,Hounslow,3,26 25 25 25 0,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2020-01-25,00:00,,UK Armed Forces,3,25 28 25 - -,Southampton,0,19 26 20 - -,division_3,men,RAF Halton,110308,110308
2019-2020,2019-12-08,00:00,,London Giants,3,19 25 25 25 0,Southampton,1,25 21 20 20 0,division_3,men,Caius House Youth Centre,110308,110308
2019-2020,2019-12-01,00:00,,London Giants,3,21 25 25 25 0,South Hants,1,25 15 20 21 0,division_3,men,Caius House Youth Centre,110308,110308
2019-2020,2019-11-17,00:00,,London Giants,0,24 17 9 - -,UK Armed Forces,3,26 25 25 - -,division_3,men,Caius House Youth Centre,110308,110308
2019-2020,2019-11-17,00:00,,South Hants,1,16 26 10 23 0,UK Armed Forces,3,25 24 25 25 0,division_3,men,Caius House Youth Centre,110308,110308
2019-2020,2019-11-17,00:00,,London Giants,3,25 15 27 25 0,South Hants,1,19 25 25 17 0,division_3,men,Caius House Youth Centre,110308,110308
2019-2020,2019-11-17,00:00,,Dartford Crossers,0,15 18 15 - -,Southampton,3,25 25 25 - -,division_3,men,Riverside Leisure Centre,110308,110308
2019-2020,2019-11-16,00:00,,London Baks,3,26 25 25 - -,Wiltshire Mavericks,0,24 7 21 - -,division_3,men,RAF Halton,110308,110308
2019-2020,2019-11-16,00:00,,UK Armed Forces,3,25 25 23 25 0,Wiltshire Mavericks,1,13 22 25 21 0,division_3,men,RAF Halton,110308,110308
2019-2020,2019-11-16,00:00,,London Baks,0,0 0 0 - -,UK Armed Forces,3,25 25 25 - -,division_3,men,RAF Halton,110308,110308
2019-2020,2019-11-03,00:00,,Southampton,3,18 18 25 25 15,London Baks,2,25 25 18 18 13,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2019-10-27,00:00,,Southampton,2,14 25 25 25 11,London Giants,3,25 27 21 15 15,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2019-10-27,00:00,,Dartford Crossers,3,25 25 25 27 0,London Baks,1,21 20 27 25 0,division_3,men,Dartford Technology College,110308,110308
2019-2020,2019-10-27,00:00,,Wiltshire Mavericks,2,26 21 25 24 8,London Giants,3,24 25 22 26 15,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2019-10-27,00:00,,Southampton,3,12 25 25 25 0,Wiltshire Mavericks,1,25 20 22 19 0,division_3,men,Itchen College Sports Centre,110308,110308
2019-2020,2019-10-20,00:00,,Hounslow,3,25 28 25 - -,UK Armed Forces,0,22 26 21 - -,division_3,men,RAF Halton,110308,110308
2019-2020,2019-10-19,00:00,,UK Armed Forces,3,24 25 25 24 15,Wiltshire Mavericks,2,26 16 19 26 13,division_3,men,RAF Halton,110308,110308
2019-2020,2019-10-19,00:00,,Dartford Crossers,1,25 25 20 22 0,Wiltshire Mavericks,3,27 10 25 25 0,division_3,men,RAF Halton,110308,110308
2019-2020,2019-10-19,00:00,,UK Armed Forces,3,25 25 19 25 0,Dartford Crossers,1,15 18 25 19 0,division_3,men,RAF Halton,110308,110308
2019-2020,2019-10-13,00:00,,Dartford Crossers,3,20 25 20 27 15,Hounslow,2,25 23 25 25 13,division_3,men,Dartford Technology College,110308,110308
2019-2020,2019-10-13,00:00,,South Hants,2,22 25 23 25 8,Hounslow,3,25 17 25 16 15,division_3,men,Dartford Technology College,110308,110308
2019-2020,2019-10-13,00:00,,Dartford Crossers,3,25 25 25 - -,South Hants,0,16 13 16 - -,division_3,men,Dartford Technology College,110308,110308
2019-2020,2019-09-21,00:00,,UK Armed Forces,3,25 25 10 22 15,Dartford Crossers,2,17 16 25 25 10,division_3,men,RAF Halton,110308,110308
2019-2020,2020-02-22,00:00,,Onyx London,3,25 25 17 25 0,London Aces,1,21 20 25 19 0,shield,men,Harrow Club,110308,110308
2019-2020,2020-02-22,00:00,,University of Nottingham,3,25 25 25 - -,DARKSTAR Derbyshire,0,15 14 20 - -,shield,men,David Ross Sports Village,110308,110308
2019-2020,2020-01-26,00:00,,Liverpool,0,20 15 21 - -,DARKSTAR Derbyshire,3,25 25 25 - -,shield,men,Holly Lodge Girl's College,110308,110308
2019-2020,2020-01-25,00:00,,Onyx London,3,25 25 25 - -,Tamworth Spartans,0,8 16 8 - -,shield,men,Harrow Club,110308,110308
2019-2020,2020-01-25,00:00,,Urbond VC Portsmouth,0,9 21 23 - -,London Aces,3,25 25 25 - -,shield,men,Priory Community Sports Centre,110308,110308
2019-2020,2020-01-25,00:00,,University of Nottingham,3,26 25 25 - -,Leeds Gorse,0,24 21 23 - -,shield,men,TBC,110308,110308
2019-2020,2020-01-12,00:00,,Leeds Gorse,3,25 25 25 - -,York Vikings,0,0 0 0 - -,shield,men,The Ruth Gorse Academy,110308,110308
2019-2020,2020-01-11,00:00,,Weymouth Volleyball Club,1,25 13 25 22 0,London Aces,3,27 25 16 25 0,shield,men,Redlands Community Sports Hub,110308,110308
2019-2020,2020-01-05,00:00,,Tamworth Spartans,3,25 25 16 25 0,Guildford International,1,20 21 25 7 0,shield,men,TBC,110308,110308
2019-2020,2020-01-04,00:00,,The Miners Doncaster,0,20 20 18 - -,Liverpool,3,25 25 25 - -,shield,men,XP School,110308,110308
2019-2020,2019-11-30,00:00,,Coventry and Warwick Riga,1,25 11 13 22 0,University of Nottingham,3,23 25 25 25 0,shield,men,Alan Higgs Centre,110308,110308
2019-2020,2019-11-30,00:00,,Tamworth Spartans,3,22 25 25 25 0,Newmarket,1,25 20 23 20 0,shield,men,TBC,110308,110308
2019-2020,2019-11-30,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Wombourne 1,0,20 16 17 - -,shield,men,University of Derby,110308,110308
2019-2020,2019-11-26,00:00,,South Hants,0,0 0 0 - -,Urbond VC Portsmouth,3,25 25 25 - -,shield,men,,110308,110308
2019-2020,2019-11-23,00:00,,Onyx London,3,25 25 25 - -,Dartford Crossers,0,7 12 10 - -,shield,men,Kensington Aldridge Academy,110308,110308
2019-2020,2019-11-10,00:00,,Liverpool,3,25 25 25 - -,Newcastle Staffs 2,0,15 21 22 - -,shield,men,Holly Lodge Girl's College,110308,110308
2019-2020,2019-11-09,00:00,,Coventry and Warwick Riga,3,29 26 26 - -,Manchester Marvels,0,27 24 24 - -,shield,men,Alan Higgs Centre,110308,110308
2019-2020,2019-11-09,00:00,,DARKSTAR Derbyshire,3,23 25 25 25 0,Stockport,1,25 22 14 23 0,shield,men,University of Derby,110308,110308
2019-2020,2019-12-14,00:00,,Richmond Docklands,3,18 25 24 25 15,Malory Eagles UEL,2,25 18 26 18 9,superleague,men,Kingston Arena,110308,110308
2019-2020,2019-12-14,00:00,,Durham Palatinates,2,25 27 19 22 15,IBB Polonia London,3,15 25 25 25 17,superleague,men,Sport and wellbeing centre Durham,110308,110308
2019-2020,2019-12-08,00:00,,Sheffield,3,25 25 25 25 0,Team Sunderland,1,17 27 20 19 0,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2019-12-07,00:00,,Richmond Docklands,3,25 25 22 22 15,Sheffield,2,15 13 25 25 11,superleague,men,Kingston Arena,110308,110308
2019-2020,2019-12-07,00:00,,IBB Polonia London,3,25 25 25 - -,Essex Rebels,0,22 20 21 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2019-12-07,00:00,,Durham Palatinates,3,25 23 25 25 0,Newcastle Staffs,1,22 25 22 20 0,superleague,men,Sport and wellbeing centre Durham,110308,110308
2019-2020,2019-12-07,00:00,,Team Sunderland,3,25 25 25 - -,Essex Blaze,0,23 21 19 - -,superleague,men,Sunderland College,110308,110308
2019-2020,2019-11-24,00:00,,Team Sunderland,2,25 15 25 25 7,Durham Palatinates,3,16 25 23 27 15,superleague,men,Sunderland University (Cityspace),110308,110308
2019-2020,2019-11-24,00:00,,Essex Blaze,1,25 23 17 24 0,Sheffield,3,23 25 25 26 0,superleague,men,St John Payne School,110308,110308
2019-2020,2019-11-23,00:00,,Newcastle Staffs,0,15 19 16 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Keele University Sports Centre,110308,110308
2019-2020,2019-11-23,00:00,,Malory Eagles UEL,3,25 25 25 - -,Essex Blaze,0,18 20 21 - -,superleague,men,Ernest Bevin College,110308,110308
2019-2020,2019-11-17,00:00,,Essex Rebels,0,24 22 19 - -,Durham Palatinates,3,26 25 25 - -,superleague,men,University of Essex Sports Centre,110308,110308
2019-2020,2019-11-17,00:00,,Essex Blaze,1,16 19 25 11 0,IBB Polonia London,3,25 25 17 25 0,superleague,men,St John Payne School,110308,110308
2019-2020,2019-11-16,00:00,,IBB Polonia London,3,25 25 22 25 0,Team Sunderland,1,23 19 25 14 0,superleague,men,Osterley Sports & Athletics Centre,110308,110308
2019-2020,2019-11-16,00:00,,Sheffield,3,28 25 25 - -,Malory Eagles UEL,0,26 21 21 - -,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2019-11-16,00:00,,Essex Rebels,3,18 25 25 29 15,Newcastle Staffs,2,25 21 21 31 9,superleague,men,University of Essex Sports Centre,110308,110308
2019-2020,2019-11-03,00:00,,Richmond Docklands,3,25 25 25 - -,Newcastle Staffs,0,11 18 17 - -,superleague,men,Kingston Arena,110308,110308
2019-2020,2019-11-03,00:00,,Sheffield,1,25 25 22 22 0,Essex Rebels,3,27 18 25 25 0,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2019-11-03,00:00,,Malory Eagles UEL,3,25 21 25 25 0,Team Sunderland,1,15 25 22 18 0,superleague,men,Ernest Bevin College,110308,110308
2019-2020,2019-11-02,00:00,,Richmond Docklands,1,14 17 25 20 0,IBB Polonia London,3,25 25 21 25 0,superleague,men,Kingston Arena,110308,110308
2019-2020,2019-11-02,00:00,,Essex Blaze,1,21 21 25 19 0,Newcastle Staffs,3,25 25 22 25 0,superleague,men,St John Payne School,110308,110308
2019-2020,2019-11-02,00:00,,Malory Eagles UEL,3,25 25 21 21 15,Durham Palatinates,2,18 23 25 25 10,superleague,men,Ernest Bevin College,110308,110308
2019-2020,2019-11-02,00:00,,Team Sunderland,0,21 25 22 - -,Essex Rebels,3,25 27 25 - -,superleague,men,Sunderland College,110308,110308
2019-2020,2019-10-26,00:00,,Newcastle Staffs,1,27 25 19 20 0,Team Sunderland,3,29 20 25 25 0,superleague,men,Keele University Sports Centre,110308,110308
2019-2020,2019-10-26,00:00,,IBB Polonia London,3,25 25 25 - -,Malory Eagles UEL,0,14 22 19 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2019-10-26,00:00,,Durham Palatinates,3,25 25 25 - -,Essex Blaze,0,16 18 16 - -,superleague,men,TBC,110308,110308
2019-2020,2019-10-26,00:00,,Essex Rebels,2,30 28 25 22 16,Richmond Docklands,3,28 30 23 25 18,superleague,men,University of Essex Sports Centre,110308,110308
2019-2020,2019-10-20,00:00,,Newcastle Staffs,2,30 21 25 23 9,Sheffield,3,28 25 19 25 15,superleague,men,Madeley High School,110308,110308
2019-2020,2019-10-19,00:00,,Essex Blaze,2,25 14 21 25 9,Richmond Docklands,3,22 25 25 22 15,superleague,men,St John Payne School,110308,110308
2019-2020,2019-10-19,00:00,,Malory Eagles UEL,3,25 25 25 - -,Essex Rebels,0,18 19 21 - -,superleague,men,Ernest Bevin College,110308,110308
