Date,Time,ID,Home,HSets,HPoints,Away,ASets,APoints,Division,Category,Venue,R1,R2,
2024-11-30,00:00,,Exeter Storm,3,21 25 22 25 15,Cambridge ARU,2,25 22 25 20 12,Division 1 Men,men,Riverside Leisure Centre,Francesca Bentley,Connor Bromley
2024-11-30,00:00,,London Baks,0,17 23 21 - -,Black Country,3,25 25 25 - -,Division 1 Men,men,Castle Green Sport Centre,Gianni Sutton,Mark Trelfa
2024-11-30,00:00,,Hull Thunder,0,17 21 19 - -,Leeds Gorse,3,25 25 25 - -,Division 1 Men,men,Steve Prescott Sport Centre,Stivan Kolev,Diane Hollows
2024-11-30,00:00,,Lincoln Cannons,0,19 17 20 - -,London Aces,3,25 25 25 - -,Division 1 Men,men,Riseholme College (Showground Campus),Simon Cowie,Igors Maksimovs
2024-11-30,00:00,,Bristol,3,23 25 25 25 -,Newcastle Staffs,1,25 20 16 23 -,Division 1 Men,men,Avanti Gardens School,Sam Yip,Richard Parkes
2024-11-24,00:00,,Leeds Gorse,3,25 25 19 25 -,Newcastle Staffs,1,12 18 25 16 -,Division 1 Men,men,The Ruth Gorse Academy,Debra Smart,Ayris Saner
2024-11-23,00:00,,Cambridge ARU,2,19 25 25 15 10,Tamworth Spartans,3,25 20 21 25 15,Division 1 Men,men,Stephen Perse Foundation,Aliaksandr Siarheyeu,Ryszard Dabrowski
2024-11-23,00:00,,London Baks,3,26 25 25 - -,Hull Thunder,0,24 21 17 - -,Division 1 Men,men,Castle Green Sport Centre,Anna Justkowska,Andres Hernandez
2024-11-23,00:00,,Newcastle Staffs,3,21 25 20 25 16,Exeter Storm,2,25 20 25 15 14,Division 1 Men,men,Sir Stanley Matthews Sports Centre,Bryan Machin,Lenny Barry
2024-11-23,00:00,,Leeds Gorse,3,25 25 25 - -,Lincoln Cannons,0,10 16 17 - -,Division 1 Men,men,The Ruth Gorse Academy,Debra Smart,Gabriela Pecovska
2024-11-17,00:00,,Tamworth Spartans,3,25 25 27 - -,Hull Thunder,0,21 16 25 - -,Division 1 Men,men,Wilnecote Leisure Centre,William Perugini,Rita Grimes
2024-11-17,00:00,,Bristol,3,19 26 20 25 15,Leeds Gorse,2,25 24 25 17 11,Division 1 Men,men,Avanti Gardens School,Neil Bentley,Francesca Bentley
2024-11-16,00:00,,Lincoln Cannons,3,25 25 19 25 -,London Baks,1,20 18 25 16 -,Division 1 Men,men,Riseholme College (Showground Campus),Stivan Kolev,Igors Maksimovs
2024-11-16,00:00,,Exeter Storm,0,16 15 25 - -,Leeds Gorse,3,25 25 27 - -,Division 1 Men,men,Riverside Leisure Centre,Richard Parkes,Su Brennand
2024-11-16,00:00,,London Aces,3,25 25 25 - -,Cambridge ARU,0,21 16 20 - -,Division 1 Men,men,Lambeth Academy,Peter Parsons,Fiona Cotterill
2024-11-16,00:00,,Black Country,3,25 25 26 - -,Hull Thunder,0,23 17 24 - -,Division 1 Men,men,Redhill School Sports Hall,William Perugini,Rose Sterling
2024-11-10,00:00,,Bristol,1,25 25 23 24 -,Black Country,3,27 23 25 26 -,Division 1 Men,men,Avanti Gardens School,Richard Parkes,Jayne Jones
2024-11-09,00:00,,Hull Thunder,0,22 21 24 - -,Lincoln Cannons,3,25 25 26 - -,Division 1 Men,men,Steve Prescott Sports Centre,Diane Hollows,Gabriela Pecovska
2024-11-09,00:00,,Newcastle Staffs,3,25 25 25 - -,Cambridge ARU,0,15 19 20 - -,Division 1 Men,men,Sir Stanley Matthews Sports Centre,Kirat Thorat,Bee Yusuf
2024-11-09,00:00,,London Aces,2,25 23 19 25 11,Tamworth Spartans,3,16 25 25 23 15,Division 1 Men,men,Lambeth Academy,Giordano Marchi,Mark Trelfa
2024-11-09,00:00,,Exeter Storm,3,25 25 21 25 -,Black Country,1,17 21 25 22 -,Division 1 Men,men,Riverside Leisure Centre,Neil Bentley,Francesca Bentley
2024-11-02,00:00,,London Baks,3,25 25 25 - -,Cambridge ARU,0,11 20 23 - -,Division 1 Men,men,Castle Green Sport Centre,Giordano Marchi,Patrick Koroma
2024-11-02,00:00,,London Aces,3,25 26 22 27 15,Black Country,2,23 28 25 25 7,Division 1 Men,men,Lambeth Academy,Ian Cheesbrough,Huaxi Liu
2024-10-26,00:00,,Cambridge ARU,2,22 19 25 25 11,London Baks,3,25 25 19 23 15,Division 1 Men,men,North Cambridge Academy,Ryszard Dabrowski,Ian Cheesbrough
2024-10-26,00:00,,Lincoln Cannons,2,25 19 25 23 7,Exeter Storm,3,20 25 18 25 15,Division 1 Men,men,Riseholme College (Showground Campus),Chris Tsui,Simon Cowie
2024-10-26,00:00,,Newcastle Staffs,3,25 27 25 - -,Hull Thunder,0,14 25 20 - -,Division 1 Men,men,Sir Stanley Matthews Sports Centre,Joseph Gore,Bryan Machin
2024-10-26,00:00,,London Aces,3,21 25 25 25 -,Bristol,1,25 19 20 23 -,Division 1 Men,men,Lambeth Academy,Anna Justkowska,Richard Burbedge
2024-10-26,00:00,,Leeds Gorse,3,25 25 25 - -,Tamworth Spartans,0,15 15 21 - -,Division 1 Men,men,The Ruth Gorse Academy,Diane Hollows,Debra Smart
2024-10-20,00:00,,Tamworth Spartans,0,20 23 19 - -,Black Country,3,25 25 25 - -,Division 1 Men,men,Wilnecote Leisure Centre,Rita Grimes,Elia Gironacci
2024-10-20,00:00,,Leeds Gorse,3,25 25 25 - -,Cambridge ARU,0,22 21 13 - -,Division 1 Men,men,The Stephen Longfellow Academy,Debra Smart,Diane Hollows
2024-10-20,00:00,,Bristol,3,25 25 19 25 15,London Aces,2,23 23 25 27 13,Division 1 Men,men,Avanti Gardens School,Neil Bentley,Cheryl Whittles
2024-10-19,00:00,,Exeter Storm,1,25 14 18 18 -,London Aces,3,21 25 25 25 -,Division 1 Men,men,Riverside Leisure Centre,Ignacio Diez,Mel Melville-brown
2024-10-19,00:00,,Hull Thunder,1,19 19 25 15 -,Cambridge ARU,3,25 25 23 25 -,Division 1 Men,men,Steve Prescott Sport Centre,Simon Cowie,Diane Hollows
2024-10-19,00:00,,Black Country,1,25 20 21 18 -,Leeds Gorse,3,20 25 25 25 -,Division 1 Men,men,Redhill School Sports Hall,Rita Grimes,Jonathan K W Holburn
2024-10-12,00:00,,Cambridge ARU,2,23 22 33 25 8,London Aces,3,25 25 31 22 15,Division 1 Men,men,North Cambridge Academy,Glynn Archibald,Domitilla Di Stefano
2024-10-12,00:00,,London Baks,3,25 25 23 25 -,Tamworth Spartans,1,19 22 25 23 -,Division 1 Men,men,Castle Green Sport Centre,Huaxi Liu,Gianni Sutton
2024-10-12,00:00,,Black Country,3,29 25 25 - -,Lincoln Cannons,0,27 23 20 - -,Division 1 Men,men,Redhill School Sports Hall,John Boughton,Sam Yip
2024-10-06,00:00,,Cambridge ARU,2,25 20 14 25 13,Bristol,3,22 25 25 20 15,Division 1 Men,men,North Cambridge Academy,Klaudia French,Stephen Watts
2024-10-06,00:00,,Tamworth Spartans,3,17 25 25 25 -,Lincoln Cannons,1,25 20 23 21 -,Division 1 Men,men,Wilnecote Leisure Centre,Ben Hill,Bryan Machin
2024-10-06,00:00,,Hull Thunder,3,25 25 30 - -,Exeter Storm,0,21 18 28 - -,Division 1 Men,men,Steve Prescott Sports Centre,Diane Hollows,Edward Arnott
2024-10-05,00:00,,London Baks,0,19 23 20 - -,Bristol,3,25 25 25 - -,Division 1 Men,men,Castle Green Sport Centre,Ian Cheesbrough,Ruben Duarte
2024-10-05,00:00,,Leeds Gorse,3,25 25 25 - -,Exeter Storm,0,18 16 15 - -,Division 1 Men,men,The Ruth Gorse Academy,Lenny Barry,Michal Garncarz
2024-09-29,00:00,,London Baks,0,18 16 12 - -,Leeds Gorse,3,25 25 25 - -,Division 1 Men,men,Castle Green Sport Centre,Anna Justkowska,Domenico De Mattia
2024-09-28,00:00,,London Aces,1,19 17 25 22 -,Leeds Gorse,3,25 25 19 25 -,Division 1 Men,men,Lambeth Academy,Francesca Hossain,Andres Hernandez
2025-02-02,00:00,,Everton Belugas,2,20 25 25 13 14,Leicester Athena Phoenix,3,25 17 20 25 16,Division 1 Women,men,Litherland High School,Paul Fagan,Sarah Hanrahan
2025-02-02,00:00,,Newcastle Knights,3,25 25 25 - -,Southampton,0,0 0 0 - -,Division 1 Women,men,Newcastle University Sports Centre,David Topacho,Evelyn Lee
2025-02-01,00:00,,Stockport,3,25 25 25 - -,Coventry & Warwick Riga,0,10 13 23 - -,Division 1 Women,men,Life Leisure Brinnington Park,Bryan Youlden,Ruth Bridge
2025-02-01,00:00,,Newcastle Knights,3,25 25 25 - -,Richmond,0,0 0 0 - -,Division 1 Women,men,Newcastle University Sports Centre,David Topacho,Evelyn Lee
2025-02-01,00:00,,London Giants,3,25 25 25 - -,London Inter Crocs,0,13 17 18 - -,Division 1 Women,men,Brixton Recreation Centre,Martin Shakespeare,Giorgio Scatigna-Gianfagna
2025-01-26,00:00,,London Inter Crocs,3,25 25 20 17 15,Richmond,2,20 20 25 25 8,Division 1 Women,men,Haverstock School,Gabriel Dan,Herman Prada
2025-01-26,00:00,,Essex Trinity,1,25 23 15 18 -,London Giants,3,22 25 25 25 -,Division 1 Women,men,St John Payne School,Stephen Smith,Richard Burbedge
2025-01-25,00:00,,Southampton,1,26 15 16 20 -,Stockport,3,24 25 25 25 -,Division 1 Women,men,Woodlands Community School,Jacky Pang,Stanislaw Dunat
2025-01-25,00:00,,Leicester Athena Phoenix,3,25 22 25 25 -,Everton Belugas,1,17 25 20 23 -,Division 1 Women,men,New College Leicester,Ana Pal,Chris Tsui
2025-01-19,00:00,,Newcastle Knights,3,25 25 25 - -,Everton Belugas,0,20 15 14 - -,Division 1 Women,men,Newcastle University Sports Centre,Evelyn Lee,David Topacho
2025-01-19,00:00,,Southampton,2,16 25 25 14 12,London Inter Crocs,3,25 21 21 25 15,Division 1 Women,men,Crestwood School,Martin Shakespeare,Richard Burbedge
2025-01-19,00:00,,London Giants,3,17 25 25 25 -,Coventry & Warwick Riga,1,25 17 18 22 -,Division 1 Women,men,Clapham Leisure Centre,Ian Cheesbrough,Francesca Hossain
2025-01-18,00:00,,Richmond,3,25 25 25 - -,Coventry & Warwick Riga,0,18 23 23 - -,Division 1 Women,men,Kingston College Arena,Giorgio Scatigna-Gianfagna,Peter Parsons
2025-01-18,00:00,,Essex Trinity,3,26 25 25 - -,Leicester Athena Phoenix,0,24 21 21 - -,Division 1 Women,men,St John Payne School,Sebastian Widlarz,Caterina Guarino
2025-01-18,00:00,,Newcastle Knights,3,25 25 25 - -,Stockport,0,10 17 19 - -,Division 1 Women,men,Newcastle University Sports Centre,David Topacho,Daniel Livingstone
2025-01-11,00:00,,Richmond,0,0 0 0 - -,London Inter Crocs,3,25 25 25 - -,Division 1 Women,men,Kingston College Arena,Huaxi Liu,
2024-12-15,00:00,,Everton Belugas,3,23 25 25 20 15,Essex Trinity,2,25 17 16 25 7,Division 1 Women,men,Litherland High School,Lenny Barry,Sarah Hanrahan
2024-12-15,00:00,,London Inter Crocs,0,11 12 24 - -,Newcastle Knights,3,25 25 26 - -,Division 1 Women,men,Haverstock School,Anna Justkowska,Andres Hernandez
2024-12-14,00:00,,Richmond,2,26 18 25 11 10,Newcastle Knights,3,24 25 12 25 15,Division 1 Women,men,Kingston College Arena,Huaxi Liu,Tomasz Gierlach
2024-12-14,00:00,,Leicester Athena Phoenix,1,25 18 23 15 -,London Giants,3,21 25 25 25 -,Division 1 Women,men,New College Leicester,Christian Bunalade,John Boughton
2024-12-08,00:00,,Richmond,0,23 20 19 - -,Leicester Athena Phoenix,3,25 25 25 - -,Division 1 Women,men,Kingston College Arena,Ryszard Dabrowski,Mark Trelfa
2024-12-08,00:00,,Newcastle Knights,3,25 25 25 - -,Coventry & Warwick Riga,0,18 20 14 - -,Division 1 Women,men,Newcastle University Sports Centre,Diane Hollows,Debra Smart
2024-12-08,00:00,,London Giants,3,25 25 25 - -,Southampton,0,15 13 14 - -,Division 1 Women,men,Clapham Leisure Centre,Martin Shakespeare,Glynn Archibald
2024-12-07,00:00,,Everton Belugas,3,25 25 25 - -,Stockport,0,23 22 22 - -,Division 1 Women,men,Litherland High School,Paul Fagan,Boriss Bovkuns
2024-12-07,00:00,,Newcastle Knights,3,25 25 22 25 -,Essex Trinity,1,18 19 25 17 -,Division 1 Women,men,Longbenton High School,David Topacho,Evelyn Lee
2024-12-01,00:00,,Coventry & Warwick Riga,0,25 19 16 - -,Stockport,3,27 25 25 - -,Division 1 Women,men,Alan Higgs Centre,Glynn Archibald,Alex Iftime
2024-12-01,00:00,,Essex Trinity,3,25 25 25 - -,London Inter Crocs,0,18 14 22 - -,Division 1 Women,men,St John Payne School,Herman Prada,
2024-12-01,00:00,,Southampton,1,16 21 25 16 -,Richmond,3,25 25 21 25 -,Division 1 Women,men,Itchen College Sports Centre,Ludwik Kowalewski,Alexandru Calin
2024-11-30,00:00,,Stockport,2,17 25 25 19 14,Leicester Athena Phoenix,3,25 21 23 25 16,Division 1 Women,men,Life Leisure Brinnington Park,Debra Smart,Paul Fagan
2024-11-24,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Southampton,0,18 18 17 - -,Division 1 Women,men,Centre AT7,Pete Whyard,Bryan Machin
2024-11-24,00:00,,London Inter Crocs,3,25 26 25 - -,Stockport,0,22 24 17 - -,Division 1 Women,men,Haverstock School,Ryszard Dabrowski,Huaxi Liu
2024-11-24,00:00,,London Giants,3,20 25 25 25 -,Everton Belugas,1,25 22 14 22 -,Division 1 Women,men,Clapham Leisure Centre,Gianni Sutton,Andres Hernandez
2024-11-23,00:00,,Richmond,1,20 16 25 23 -,Stockport,3,25 25 16 25 -,Division 1 Women,men,Kingston College Arena,Peter Parsons,Nicolas Vecchione
2024-11-23,00:00,,Leicester Athena Phoenix,3,28 21 25 25 -,Southampton,1,26 25 13 16 -,Division 1 Women,men,New College Leicester,William Perugini,Gary Cross
2024-11-23,00:00,,London Inter Crocs,0,23 16 25 - -,Everton Belugas,3,25 25 27 - -,Division 1 Women,men,Haverstock School,Martin Shakespeare,Domitilla Di Stefano
2024-11-17,00:00,,Everton Belugas,3,25 25 25 - -,Southampton,0,12 14 20 - -,Division 1 Women,men,Litherland High School,Bryan Youlden,Abdul Salam Safadi
2024-11-17,00:00,,Essex Trinity,3,25 25 25 - -,Richmond,0,17 18 23 - -,Division 1 Women,men,St John Payne School,Herman Prada,Natalie  Jones
2024-11-17,00:00,,Newcastle Knights,3,25 25 25 - -,Leicester Athena Phoenix,0,17 19 18 - -,Division 1 Women,men,Newcastle University Sports Centre,Diane Hollows,Debra Smart
2024-11-16,00:00,,London Giants,3,25 17 22 25 15,Essex Trinity,2,9 25 25 23 10,Division 1 Women,men,Crystal Palace National Sports Centre,Giordano Marchi,Ian Cheesbrough
2024-11-16,00:00,,Stockport,3,25 21 25 25 -,Southampton,1,23 25 11 17 -,Division 1 Women,men,Life Leisure Brinnington Park,Bryan Youlden,Lenny Barry
2024-11-10,00:00,,Essex Trinity,3,25 25 23 25 -,Coventry & Warwick Riga,1,22 15 25 14 -,Division 1 Women,men,St John Payne School,Ian Cheesbrough,Claudiu Florea
2024-11-10,00:00,,Southampton,0,16 14 17 - -,Newcastle Knights,3,25 25 25 - -,Division 1 Women,men,Woodlands Community School,Alin-vasile Dinica,Carla-eliza Dinica
2024-11-10,00:00,,Everton Belugas,3,25 25 23 25 -,Richmond,1,9 21 25 13 -,Division 1 Women,men,Litherland High School,Boriss Bovkuns,Zining Tan
2024-11-09,00:00,,Stockport,3,25 19 25 25 -,Richmond,1,18 25 14 18 -,Division 1 Women,men,Life Leisure Brinnington Park,Sarah Hanrahan,Bryan Youlden
2024-11-09,00:00,,Everton Belugas,1,20 23 25 9 -,London Giants,3,25 25 23 25 -,Division 1 Women,men,Litherland High School,Lenny Barry,Abdul Salam Safadi
2024-11-09,00:00,,Southampton,0,21 11 17 - -,Essex Trinity,3,25 25 25 - -,Division 1 Women,men,Itchen College Sports Centre,Martin Shakespeare,Jacky Pang
2024-11-03,00:00,,Newcastle Knights,3,25 25 25 - -,London Giants,0,17 22 23 - -,Division 1 Women,men,Northumbria University,David Topacho,Debra Smart
2024-11-03,00:00,,Southampton,1,25 23 12 18 -,Coventry & Warwick Riga,3,21 25 25 25 -,Division 1 Women,men,Woodlands Community School,Ludwik Kowalewski,Alexandru Calin
2024-11-02,00:00,,Stockport,0,21 20 10 - -,Newcastle Knights,3,25 25 25 - -,Division 1 Women,men,Life Leisure Brinnington Park,Abdul Salam Safadi,Paul Fagan
2024-10-26,00:00,,Leicester Athena Phoenix,1,25 18 14 22 -,Stockport,3,21 25 25 25 -,Division 1 Women,men,New College Leicester,Ana Pal,Gary Cross
2024-10-26,00:00,,Coventry & Warwick Riga,0,18 20 15 - -,London Inter Crocs,3,25 25 25 - -,Division 1 Women,men,Alan Higgs Centre,Glynn Archibald,Alex Iftime
2024-10-20,00:00,,Coventry & Warwick Riga,3,26 24 25 25 -,Richmond,1,24 26 17 20 -,Division 1 Women,men,Alan Higgs Centre,Phil Cobb,Pete Whyard
2024-10-20,00:00,,Southampton,0,21 12 21 - -,Everton Belugas,3,25 25 25 - -,Division 1 Women,men,Itchen College Sports Centre,Richard Burbedge,Alin-vasile Dinica
2024-10-19,00:00,,Coventry & Warwick Riga,0,16 18 22 - -,London Giants,3,25 25 25 - -,Division 1 Women,men,Centre AT7,Bryan Machin,Ana Pal
2024-10-19,00:00,,Leicester Athena Phoenix,3,23 25 25 25 -,Richmond,1,25 13 12 21 -,Division 1 Women,men,New College Leicester,John Boughton,Gary Cross
2024-10-19,00:00,,London Inter Crocs,2,25 24 22 25 12,Essex Trinity,3,20 26 25 21 15,Division 1 Women,men,Haverstock School,Ryszard Dabrowski,Silke Vereeken
2024-10-13,00:00,,Leicester Athena Phoenix,3,21 25 25 25 -,Coventry & Warwick Riga,1,25 21 18 19 -,Division 1 Women,men,New College Leicester,Sebastian Struski,Ben Hill
2025-02-02,00:00,,Spelthorne Lions,3,25 19 20 25 15,Wiltshire Mavericks,2,22 25 25 20 7,Division 2 South Men,men,St. James School,Alma Rampichini,Pedro Fernandes
2025-02-01,00:00,,Spelthorne Lions,3,25 23 29 27 15,Cardiff Panthers,2,22 25 27 29 10,Division 2 South Men,men,St. James School,Fiona Cotterill,Tomasz Gierlach
2025-01-26,00:00,,Wessex,3,25 25 25 - -,Cardiff Panthers,0,21 18 22 - -,Division 2 South Men,men,Parkstone Grammar School,Nick Heckford,Neil Bentley
2025-01-26,00:00,,Southampton,3,25 25 25 - -,Hounslow,0,23 23 23 - -,Division 2 South Men,men,Itchen College Sports Centre,Alexandru Calin,Ludwik Kowalewski
2025-01-18,00:00,,Wiltshire Mavericks,0,18 15 25 - -,Wessex,3,25 25 27 - -,Division 2 South Men,men,Lavington School,Jacky Pang,Ignacio Diez
2025-01-18,00:00,,Wiltshire Mavericks,3,25 25 25 - -,Southampton,0,21 21 23 - -,Division 2 South Men,men,Lavington School,Ignacio Diez,Jacky Pang
2024-12-15,00:00,,Hounslow,2,25 20 19 25 13,Spelthorne Lions,3,23 25 25 23 15,Division 2 South Men,men,St. James School,Tomasz Gierlach,Anna Justkowska
2024-12-15,00:00,,Cardiff Panthers,0,18 17 19 - -,Southampton,3,25 25 25 - -,Division 2 South Men,men,St Cyres School,Jayne Jones,Ignacio Diez
2024-12-08,00:00,,Hounslow,3,25 25 20 25 -,Cardiff Panthers,1,22 19 25 20 -,Division 2 South Men,men,Lampton School,Giordano Marchi,Anna Justkowska
2024-12-07,00:00,,Richmond Bucks,3,29 29 15 25 -,Wiltshire Mavericks,1,27 27 25 16 -,Division 2 South Men,men,Tiffin Girls' School,Alin-vasile Dinica,Wojciech Fiszer
2024-12-01,00:00,,Southampton,3,26 25 25 - -,Richmond Bucks,0,24 15 19 - -,Division 2 South Men,men,Itchen College Sports Centre,Alexandru Calin,Ludwik Kowalewski
2024-11-24,00:00,,Cardiff Panthers,3,25 27 17 14 15,Wiltshire Mavericks,2,18 25 25 25 7,Division 2 South Men,men,Fitzalan Highschool,Jayne Jones,Ignacio Diez
2024-11-23,00:00,,Richmond Bucks,3,25 25 25 - -,Spelthorne Lions,0,20 22 21 - -,Division 2 South Men,men,Kingston College Arena,Giordano Marchi,Fiona Cotterill
2024-11-17,00:00,,Hounslow,3,25 25 25 - -,Richmond Bucks,0,17 21 23 - -,Division 2 South Men,men,Lampton School,Ian Cheesbrough,Anna Justkowska
2024-10-26,00:00,,Wessex,3,26 25 25 - -,Wiltshire Mavericks,0,24 20 14 - -,Division 2 South Men,men,Parkstone Grammar School,Nick Heckford,Ludwik Kowalewski
2024-10-20,00:00,,Wessex,3,25 23 25 25 -,Hounslow,1,17 25 14 17 -,Division 2 South Men,men,Parkstone Grammar School,Francesca Bentley,Jacky Pang
2024-10-20,00:00,,Richmond Bucks,3,25 25 25 - -,Cardiff Panthers,0,23 22 14 - -,Division 2 South Men,men,Kingston College Arena,Anna Justkowska,Huaxi Liu
2024-10-19,00:00,,Wessex,2,25 19 25 22 17,Richmond Bucks,3,15 25 15 25 19,Division 2 South Men,men,Parkstone Grammar School,Ludwik Kowalewski,Sam Yip
2024-10-12,00:00,,Cardiff Panthers,0,21 12 19 - -,Wessex,3,25 25 25 - -,Division 2 South Men,men,Fitzalan Highschool,Su Brennand,Janet Leach
2024-10-12,00:00,,Wiltshire Mavericks,1,25 23 17 19 -,Richmond Bucks,3,20 25 25 25 -,Division 2 South Men,men,Lavington School,Jacky Pang,Neil Bentley
2024-10-12,00:00,,Wiltshire Mavericks,1,20 25 17 20 -,Spelthorne Lions,3,25 19 25 25 -,Division 2 South Men,men,Lavington School,Neil Bentley,Jacky Pang
2024-10-06,00:00,,Hounslow,0,0 0 0 - -,Southampton,3,25 25 25 - -,Division 2 South Men,men,Lampton School,Anna Justkowska,Cherie Cheung
2024-10-05,00:00,,Spelthorne Lions,0,0 0 0 - -,Richmond Bucks,3,25 25 25 - -,Division 2 South Men,men,St. James School,Gianni Sutton,
2025-02-01,00:00,,Harrogate,0,17 22 15 - -,Wigan Seahawks,3,25 25 25 - -,Division 2 North Men,men,Rossett Sports Centre,David Lamb,
2025-02-01,00:00,,Sheffield,3,25 25 25 - -,Newcastle Staffs 2,0,13 17 16 - -,Division 2 North Men,men,Sir Stanley Matthews Sports Centre,Roberto Rigante,Phil Cobb
2025-01-26,00:00,,Kings of Court,3,25 25 25 - -,Harrogate,0,17 17 13 - -,Division 2 North Men,men,Vivacity Werrington Leisure Centre,Vitalijs Kondrasovs,Igors Maksimovs
2025-01-26,00:00,,Manchester Marvels,3,25 25 25 - -,Wigan Seahawks,0,22 22 22 - -,Division 2 North Men,men,Fairfield High School,Bryan Youlden,Paschalia Paschali
2025-01-25,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Leeds Gorse 2,0,20 13 16 - -,Division 2 North Men,men,Derby University Sports Centre,Daniel Jackson,Ben Hill
2025-01-25,00:00,,Newcastle Staffs 2,0,16 11 22 - -,Sheffield,3,25 25 25 - -,Division 2 North Men,men,Sir Stanley Matthews Sports Centre,Boriss Bovkuns,Bee Yusuf
2025-01-19,00:00,,DARKSTAR Derbyshire,0,15 20 17 - -,Sheffield,3,25 25 25 - -,Division 2 North Men,men,Derby University Sports Centre,Elia Gironacci,Phil Cobb
2025-01-18,00:00,,Harrogate,1,21 25 19 23 -,Newcastle Staffs 2,3,25 17 25 25 -,Division 2 North Men,men,Rossett Sports Centre,Chris Lamb,
2025-01-05,00:00,,Sheffield,3,25 25 25 - -,Leeds Gorse 2,0,22 22 19 - -,Division 2 North Men,men,Leeds Gorse VC,Michal Garncarz,David Potter
2024-12-15,00:00,,Wigan Seahawks,0,18 24 17 - -,Manchester Marvels,3,25 26 25 - -,Division 2 North Men,men,St Edmund Arrowsmith Catholic High School,Abdul Salam Safadi,Martin Mierzwa
2024-12-14,00:00,,Harrogate,0,23 18 13 - -,Sheffield,3,25 25 25 - -,Division 2 North Men,men,Rossett Sports Centre,Simon Cowie,Chris Lamb
2024-12-14,00:00,,Newcastle Staffs 2,0,12 19 22 - -,Wigan Seahawks,3,25 25 25 - -,Division 2 North Men,men,Sir Stanley Matthews Sports Centre,Joseph Gore,William Perugini
2024-12-01,00:00,,Manchester Marvels,3,25 25 25 - -,Harrogate,0,15 14 20 - -,Division 2 North Men,men,Dean Trust Ardwick,Erfan Jamali,Toby Reeves Hall
2024-12-01,00:00,,DARKSTAR Derbyshire,3,25 25 25 25 -,Newcastle Staffs 2,1,19 18 27 19 -,Division 2 North Men,men,Derby University Sports Centre,David Gardner,Ana Pal
2024-11-24,00:00,,Leeds Gorse 2,3,29 25 25 25 -,Kings of Court,1,31 23 18 22 -,Division 2 North Men,men,Ruth Gorse Academy,Ayris Saner,Debra Smart
2024-11-24,00:00,,Manchester Marvels,3,25 25 25 - -,Sheffield,0,19 20 16 - -,Division 2 North Men,men,Dean Trust Ardwick,Bryan Youlden,Abdul Salam Safadi
2024-11-17,00:00,,Manchester Marvels,3,25 25 25 25 -,Leeds Gorse 2,1,27 21 13 22 -,Division 2 North Men,men,Dean Trust Ardwick,Martin Mierzwa,Kirat Thorat
2024-11-17,00:00,,Kings of Court,3,25 18 22 25 15,Sheffield,2,13 25 25 23 10,Division 2 North Men,men,Vivacity Werrington Leisure Centre,Vitalijs Kondrasovs,
2024-11-17,00:00,,Wigan Seahawks,1,19 22 25 19 -,Newcastle Staffs 2,3,25 25 15 25 -,Division 2 North Men,men,St Edmund Arrowsmith Catholic High School,Sarah Hanrahan,Paul Fagan
2024-11-16,00:00,,DARKSTAR Derbyshire,3,22 25 25 25 -,Harrogate,1,25 17 20 19 -,Division 2 North Men,men,Derby University Sports Centre,Elia Gironacci,Gary Cross
2024-10-26,00:00,,Newcastle Staffs 2,0,24 23 21 - -,Kings of Court,3,26 25 25 - -,Division 2 North Men,men,Sir Stanley Matthews Sports Centre,Joseph Gore,Bryan Machin
2024-10-20,00:00,,Manchester Marvels,3,18 26 25 25 -,DARKSTAR Derbyshire,1,25 24 19 18 -,Division 2 North Men,men,Dean Trust Ardwick,Sarah Hanrahan,Bryan Youlden
2024-10-20,00:00,,Wigan Seahawks,3,22 25 25 23 15,Harrogate,2,25 14 11 25 10,Division 2 North Men,men,St Edmund Arrowsmith Catholic High School,Lenny Barry,
2024-10-19,00:00,,Leeds Gorse 2,0,20 18 17 - -,Sheffield,3,25 25 25 - -,Division 2 North Men,men,Ruth Gorse Academy,Debra Smart,Aileen Barry
2024-10-19,00:00,,Newcastle Staffs 2,0,19 22 22 - -,Manchester Marvels,3,25 25 25 - -,Division 2 North Men,men,Sir Stanley Matthews Sports Centre,William Perugini,Bee Yusuf
2024-10-05,00:00,,Harrogate,2,24 25 23 25 7,Kings of Court,3,26 21 25 18 15,Division 2 North Men,men,Rossett Sports Centre,Diane Hollows,Martyn Quick
2025-02-02,00:00,,Loughborough Students,3,25 27 25 20 15,MK City,2,15 29 16 25 13,Division 2 Central Men,men,Parkin Sports Centre,Chris Tsui,Ben Hill
2025-02-02,00:00,,Newmarket,3,27 25 26 - -,Rhinos Volleyball Cambridge,0,25 18 24 - -,Division 2 Central Men,men,Newmarket Leisure Centre,Stephen Watts,Pete Saunders
2025-02-01,00:00,,Cambridge,1,16 19 25 15 -,Loughborough Students,3,25 25 23 25 -,Division 2 Central Men,men,North Cambridge Academy,,
2025-01-26,00:00,,Northampton,1,23 29 21 26 -,Newmarket,3,25 27 25 28 -,Division 2 Central Men,men,Moulton College,Aliaksandr Siarheyeu,Alex Iftime
2025-01-25,00:00,,Coventry and Warwick Riga,3,25 25 25 - -,Cambridge,0,22 17 2 - -,Division 2 Central Men,men,Alan Higgs Centre,Sebastian Struski,Bryan Machin
